
SetupTitle, TDDB Vstress2
DataValue, 18.700670000000002, -9.9985000000000009E-06, -0.018697186625950008, 0, 0
DataValue, 18.80067, -9.99857E-06, -0.018797171975950006, 0, 0
DataValue, 18.90067, -9.99847E-06, -0.018897157175950009, 0, 0
DataValue, 19.000670000000003, -9.998550000000001E-06, -0.018997142275950011, 0, 0
DataValue, 19.100620000000003, -9.9986100000000018E-06, -0.019097078083050008, 0, 0
DataValue, 19.200670000000002, -9.9986300000000015E-06, -0.01919711427615001, 0, 0
DataValue, 19.30067, -9.9985300000000013E-06, -0.019297100076150007, 0, 0
DataValue, 19.40067, -9.9984800000000012E-06, -0.019397085126150009, 0, 0
DataValue, 19.50062, -9.998550000000001E-06, -0.019497020283575011, 0, 0
DataValue, 19.60067, -9.9985100000000016E-06, -0.019597055576225011, 0, 0
DataValue, 19.700670000000002, -9.99845E-06, -0.019697040376225012, 0, 0
DataValue, 19.80067, -9.9985300000000013E-06, -0.019797025276225011, 0, 0
DataValue, 19.90062, -9.998670000000001E-06, -0.019896961283225007, 0, 0
DataValue, 20.000670000000003, -9.99825E-06, -0.019996995875525014, 0, 0
DataValue, 20.100620000000003, -9.9985600000000017E-06, -0.020096929933500013, 0, 0
DataValue, 20.20062, -9.9985000000000009E-06, -0.02019691523350001, 0, 0
DataValue, 20.30067, -9.99849E-06, -0.02029695017597501, 0, 0
DataValue, 20.40067, -9.9982900000000015E-06, -0.020396934075975013, 0, 0
DataValue, 20.500670000000003, -9.9984600000000015E-06, -0.020496917825975014, 0, 0
DataValue, 20.600620000000003, -9.9984E-06, -0.020596852133825012, 0, 0
DataValue, 20.700670000000002, -9.9980200000000012E-06, -0.020696884224875013, 0, 0
DataValue, 20.80067, -9.99828E-06, -0.020796865724875012, 0, 0
DataValue, 20.90067, -9.9982E-06, -0.020896848124875012, 0, 0
DataValue, 21.000670000000003, -9.9984300000000011E-06, -0.020996831274875012, 0, 0
DataValue, 21.10067, -9.9987000000000014E-06, -0.021096816924875014, 0, 0
DataValue, 21.200670000000002, -9.9985600000000017E-06, -0.021196803224875015, 0, 0
DataValue, 21.300620000000002, -9.9985000000000009E-06, -0.021296738532225013, 0, 0
DataValue, 21.40062, -9.9984800000000012E-06, -0.021396723432225009, 0, 0
DataValue, 21.500670000000003, -9.9984300000000011E-06, -0.02149675797450001, 0, 0
DataValue, 21.60067, -9.99862E-06, -0.02159674322450001, 0, 0
DataValue, 21.700660000000003, -9.9985600000000017E-06, -0.021696719125910011, 0, 0
DataValue, 21.80067, -9.99859E-06, -0.02179671487448501, 0, 0
DataValue, 21.90067, -9.9984800000000012E-06, -0.021896700224485012, 0, 0
DataValue, 22.000670000000003, -9.9984600000000015E-06, -0.021996684924485012, 0, 0
DataValue, 22.10066, -9.9984600000000015E-06, -0.022096659526025013, 0, 0
DataValue, 22.200660000000003, -9.998670000000001E-06, -0.022196645176025015, 0, 0
DataValue, 22.30067, -9.99835E-06, -0.022296640274535009, 0, 0
DataValue, 22.40067, -9.9984100000000014E-06, -0.022396624074535014, 0, 0
DataValue, 22.500670000000003, -9.99857E-06, -0.022496608974535013, 0, 0
DataValue, 22.600620000000003, -9.9983300000000009E-06, -0.022596543482285011, 0, 0
DataValue, 22.700660000000003, -9.99823E-06, -0.022696566275405013, 0, 0
DataValue, 22.80067, -9.9984800000000012E-06, -0.022796559823760009, 0, 0
DataValue, 22.90067, -9.9985600000000017E-06, -0.022896545023760012, 0, 0
DataValue, 23.000670000000003, -9.9985100000000016E-06, -0.022996530373760014, 0, 0
DataValue, 23.10067, -9.9987000000000014E-06, -0.023096516423760014, 0, 0
DataValue, 23.200670000000002, -9.9983600000000013E-06, -0.023196501723760015, 0, 0
DataValue, 23.30067, -9.9985100000000016E-06, -0.02329648607376001, 0, 0
DataValue, 23.40067, -9.9981200000000014E-06, -0.023396469223760014, 0, 0
DataValue, 23.500670000000003, -9.9984600000000015E-06, -0.023496452123760014, 0, 0
DataValue, 23.60067, -9.99847E-06, -0.023596436773760013, 0, 0
DataValue, 23.700670000000002, -9.99857E-06, -0.023696421973760016, 0, 0
DataValue, 23.80067, -9.9984400000000018E-06, -0.023796407023760013, 0, 0
DataValue, 24.000660000000003, -9.99847E-06, -0.023996366125305015, 0, 0
DataValue, 24.500660000000003, -9.9983600000000013E-06, -0.024496286875305012, 0, 0
DataValue, 25.10067, -9.99852E-06, -0.02509620327374501, 0, 0
DataValue, 25.700670000000002, -9.99859E-06, -0.025696116573745015, 0, 0
DataValue, 26.300620000000002, -9.9984600000000015E-06, -0.026295978081120015, 0, 0
DataValue, 26.900660000000002, -9.99849E-06, -0.026895926575020015, 0, 0
DataValue, 27.500660000000003, -9.99862E-06, -0.027495839875020016, 0, 0
DataValue, 28.20061, -9.9985300000000013E-06, -0.02819569013214502, 0, 0
DataValue, 28.80066, -9.9984300000000011E-06, -0.028795648924545017, 0, 0
DataValue, 29.50062, -9.9983400000000016E-06, -0.029495495881005019, 0, 0
DataValue, 30.200660000000003, -9.9984300000000011E-06, -0.030195422824545026, 0, 0
DataValue, 30.90067, -9.99845E-06, -0.03089532362298502, 0, 0
DataValue, 31.60067, -9.99854E-06, -0.031595218272985018, 0, 0
DataValue, 32.40066, -9.9985800000000014E-06, -0.032395093074425015, 0, 0
DataValue, 33.10062, -9.9985300000000013E-06, -0.033094951930205015, 0, 0
DataValue, 33.90066, -9.998380000000001E-06, -0.033894868324025017, 0, 0
DataValue, 34.700660000000006, -9.9985800000000014E-06, -0.034694746724025019, 0, 0
DataValue, 35.50061, -9.99854E-06, -0.03549458153122502, 0, 0
DataValue, 36.30062, -9.998550000000001E-06, -0.036294475129770014, 0, 0
DataValue, 37.200660000000006, -9.99847E-06, -0.037194381023810022, 0, 0
DataValue, 38.00066, -9.9985000000000009E-06, -0.037994259823810023, 0, 0
DataValue, 38.90066, -9.9985800000000014E-06, -0.038894128423810022, 0, 0
DataValue, 39.80066, -9.99857E-06, -0.039794000173810018, 0, 0
DataValue, 40.700660000000006, -9.9986000000000011E-06, -0.040693872823810026, 0, 0
DataValue, 41.700660000000006, -9.9985000000000009E-06, -0.041693727823810027, 0, 0
DataValue, 42.700660000000006, -9.9984600000000015E-06, -0.042693575823810032, 0, 0
DataValue, 43.700660000000006, -9.99849E-06, -0.043693423323810029, 0, 0
DataValue, 44.700660000000006, -9.998840000000001E-06, -0.044693289823810024, 0, 0
DataValue, 45.70062, -9.99847E-06, -0.045693115329190022, 0, 0
DataValue, 46.80066, -9.9985300000000013E-06, -0.046792990323190023, 0, 0
DataValue, 47.90066, -9.9984800000000012E-06, -0.04789282587319002, 0, 0
DataValue, 49.00066, -9.9984400000000018E-06, -0.048992656473190024, 0, 0
DataValue, 50.100660000000005, -9.9984400000000018E-06, -0.050092484873190027, 0, 0
DataValue, 51.300610000000006, -9.99857E-06, -0.05129225548066503, 0, 0
DataValue, 52.50061, -9.9984400000000018E-06, -0.052492076080665015, 0, 0
DataValue, 53.700620000000008, -9.9983300000000009E-06, -0.053691892279050038, 0, 0
DataValue, 55.00066, -9.99849E-06, -0.054991725572690033, 0, 0
DataValue, 56.20067, -9.9984E-06, -0.056191548971135034, 0, 0
DataValue, 57.500670000000007, -9.9986000000000011E-06, -0.057491353971135042, 0, 0
DataValue, 58.90066, -9.9986300000000015E-06, -0.058891150072520035, 0, 0
DataValue, 60.300660000000008, -9.9982900000000015E-06, -0.060290934472520041, 0, 0
DataValue, 61.700660000000006, -9.9984800000000012E-06, -0.061690708372520033, 0, 0
DataValue, 63.100660000000005, -9.998670000000001E-06, -0.063090508872520032, 0, 0
DataValue, 64.60066, -9.99866E-06, -0.064590308622520035, 0, 0
DataValue, 66.10066, -9.9985100000000016E-06, -0.06609009637252003, 0, 0
DataValue, 67.60062, -9.9986000000000011E-06, -0.067589839628300022, 0, 0
DataValue, 69.20121, -9.99842E-06, -0.069190191140390017, 0, 0
DataValue, 70.80061, -9.99852E-06, -0.070789346432190037, 0, 0
DataValue, 72.40092, -9.9985300000000013E-06, -0.072389420386465023, 0, 0
DataValue, 74.10062, -9.99864E-06, -0.07408887987891502, 0, 0
DataValue, 75.90062, -9.9982700000000018E-06, -0.075888601778915016, 0, 0
DataValue, 77.60062, -9.99859E-06, -0.077588334878915019, 0, 0
DataValue, 79.40067, -9.99859E-06, -0.079388131071865028, 0, 0
DataValue, 81.300660000000008, -9.9984400000000018E-06, -0.081287838923350023, 0, 0
DataValue, 83.200660000000013, -9.9985600000000017E-06, -0.083187553923350019, 0, 0
DataValue, 85.100670000000008, -9.9985100000000016E-06, -0.085087285571885024, 0, 0
DataValue, 87.10066, -9.9985800000000014E-06, -0.087086984573340021, 0, 0
DataValue, 89.10066, -9.9985600000000017E-06, -0.08908669857334, 0, 0
DataValue, 91.200660000000013, -9.9984100000000014E-06, -0.091186380423340027, 0, 0
DataValue, 93.300660000000008, -9.9986100000000018E-06, -0.093286067523340011, 0, 0
DataValue, 95.500660000000011, -9.99862E-06, -0.095485762823340009, 0, 0
DataValue, 97.700660000000013, -9.99852E-06, -0.097685448223340021, 0, 0
DataValue, 100.00066000000001, -9.99828E-06, -0.099985080223340017, 0, 0
DataValue, 102.30067000000001, -9.9986800000000017E-06, -0.10228474062182003, 0, 0
DataValue, 104.70067, -9.99859E-06, -0.10468441302182002, 0, 0
DataValue, 107.20061000000001, -9.99866E-06, -0.10718400928007005, 0, 0
DataValue, 109.60066, -9.9985100000000016E-06, -0.10958371967299502, 0, 0
DataValue, 112.20068, -9.9986000000000011E-06, -0.11218336397010506, 0, 0
DataValue, 114.80067000000001, -9.99869E-06, -0.11478300167146006, 0, 0
DataValue, 117.50066000000001, -9.99852E-06, -0.11748261502285505, 0, 0
DataValue, 120.20066000000001, -9.9985100000000016E-06, -0.12018221407285505, 0, 0
DataValue, 123.00066000000001, -9.99862E-06, -0.12298181227285504, 0, 0
DataValue, 125.90066000000002, -9.99864E-06, -0.12588141497285507, 0, 0
DataValue, 128.80067, -9.9986300000000015E-06, -0.12878102912149003, 0, 0
DataValue, 131.80067, -9.9984300000000011E-06, -0.13178058812149002, 0, 0
DataValue, 134.90061, -9.9982400000000014E-06, -0.13488001198148006, 0, 0
DataValue, 138.00062, -9.998380000000001E-06, -0.13797949807979001, 0, 0
DataValue, 141.30066000000002, -9.9985000000000009E-06, -0.14127902327355005, 0, 0
DataValue, 144.50067, -9.9985300000000013E-06, -0.14447855807206506, 0, 0
DataValue, 147.90067000000002, -9.9983100000000012E-06, -0.14787802087206503, 0, 0
DataValue, 151.40066000000002, -9.9984800000000012E-06, -0.15137744912367004, 0, 0
DataValue, 154.90066000000002, -9.998550000000001E-06, -0.15487692937367006, 0, 0
DataValue, 158.50066, -9.99862E-06, -0.15847641997367004, 0, 0
DataValue, 162.20061, -9.9984400000000018E-06, -0.16217582608102005, 0, 0
DataValue, 166.00066, -9.9985600000000017E-06, -0.16597530607352007, 0, 0
DataValue, 169.80066000000002, -9.99857E-06, -0.16977476077352005, 0, 0
DataValue, 173.80066000000002, -9.99859E-06, -0.17377419277352008, 0, 0
DataValue, 177.80067000000003, -9.9986100000000018E-06, -0.17777364277212007, 0, 0
DataValue, 182.00066, -9.9985800000000014E-06, -0.18197304267352507, 0, 0
DataValue, 186.20067, -9.9984E-06, -0.18617241847201502, 0, 0
DataValue, 190.50067, -9.99862E-06, -0.19047177777201504, 0, 0
DataValue, 195.00066, -9.99869E-06, -0.19497116252336005, 0, 0
DataValue, 199.50067, -9.99864E-06, -0.19947057177202504, 0, 0
DataValue, 204.20067000000003, -9.998550000000001E-06, -0.20416991142202506, 0, 0
DataValue, 208.90067000000002, -9.9984E-06, -0.20886919467202508, 0, 0
DataValue, 213.80066000000002, -9.9982700000000018E-06, -0.21376836882369008, 0, 0
DataValue, 218.80066000000002, -9.9985000000000009E-06, -0.21876756132369007, 0, 0
DataValue, 223.90066000000002, -9.99847E-06, -0.22386678867369006, 0, 0
DataValue, 229.10063000000002, -9.9987300000000018E-06, -0.22906603067789011, 0, 0
DataValue, 234.40067000000002, -9.9984100000000014E-06, -0.23436531277217007, 0, 0
DataValue, 239.90066000000002, -9.9985600000000017E-06, -0.239864469523685, 0, 0
DataValue, 245.50066, -9.99842E-06, -0.24546362392368507, 0, 0
DataValue, 251.20066000000003, -9.9986100000000018E-06, -0.25116277747368504, 0, 0
DataValue, 257.00066000000004, -9.99857E-06, -0.25696195967368507, 0, 0
DataValue, 263.00066000000004, -9.99862E-06, -0.262961116673685, 0, 0
DataValue, 269.20066, -9.9986000000000011E-06, -0.26916025487368506, 0, 0
DataValue, 275.40067000000005, -9.99874E-06, -0.27535944027235504, 0, 0
DataValue, 281.80066000000005, -9.9984600000000015E-06, -0.28175853427375508, 0, 0
DataValue, 288.40062, -9.9984300000000011E-06, -0.288357467979975, 0, 0
DataValue, 295.10066, -9.9984400000000018E-06, -0.29505645942371506, 0, 0
DataValue, 302.00061000000005, -9.998670000000001E-06, -0.30195541238094004, 0, 0
DataValue, 309.00066000000004, -9.99864E-06, -0.308954520874215, 0, 0
DataValue, 316.20066, -9.99847E-06, -0.31615348047421504, 0, 0
DataValue, 323.60066, -9.99854E-06, -0.323552374174215, 0, 0
DataValue, 331.10067000000004, -9.998380000000001E-06, -0.331051229172675, 0, 0
DataValue, 338.80066000000005, -9.9982700000000018E-06, -0.33874992942435, 0, 0
DataValue, 346.70067, -9.99849E-06, -0.34664865962273, 0, 0
DataValue, 354.80062000000004, -9.99862E-06, -0.354747439179955, 0, 0
DataValue, 363.10066, -9.9983900000000017E-06, -0.36304623832397492, 0, 0
DataValue, 371.50066000000004, -9.9982900000000015E-06, -0.371444843923975, 0, 0
DataValue, 380.20066, -9.99849E-06, -0.380143443223975, 0, 0
DataValue, 389.00067, -9.9984400000000018E-06, -0.38894210242244, 0, 0
DataValue, 398.10067000000004, -9.99845E-06, -0.39804068737243997, 0, 0
DataValue, 407.40061000000003, -9.9983900000000017E-06, -0.40733915798192, 0, 0
DataValue, 416.90065000000004, -9.9983900000000017E-06, -0.41683766847547987, 0, 0
DataValue, 426.60066000000006, -9.9983300000000009E-06, -0.42653608767383994, 0, 0
DataValue, 436.50061000000005, -9.99862E-06, -0.436434527931465, 0, 0
DataValue, 446.70065000000005, -9.99847E-06, -0.44663308382564493, 0, 0
DataValue, 457.10062000000005, -9.9985000000000009E-06, -0.45703147823018991, 0, 0
DataValue, 467.70066, -9.99871E-06, -0.46763003952460996, 0, 0
DataValue, 478.60066000000006, -9.9985800000000014E-06, -0.47852856257460991, 0, 0
DataValue, 489.80066000000005, -9.9984800000000012E-06, -0.48972691617460989, 0, 0
DataValue, 501.20066, -9.99854E-06, -0.50112521757460993, 0, 0
DataValue, 512.90066, -9.9986100000000018E-06, -0.5128235503246098, 0, 0
DataValue, 524.80066, -9.99847E-06, -0.52472181292460984, 0, 0
DataValue, 537.00066, -9.99869E-06, -0.53692008052461, 0, 0
DataValue, 549.50066, -9.9985100000000016E-06, -0.54941833052460987, 0, 0
DataValue, 562.30066, -9.99864E-06, -0.56221650652460986, 0, 0
DataValue, 575.40066, -9.99854E-06, -0.5753146594246098, 0, 0
DataValue, 588.80066, -9.9984300000000011E-06, -0.58871262932460988, 0, 0
DataValue, 602.60071, -9.9983900000000017E-06, -0.60251048511665983, 0, 0
DataValue, 616.60065000000009, -9.9984400000000018E-06, -0.61650820612617, 0, 0
DataValue, 631.00066, -9.9986100000000018E-06, -0.63090609212469484, 0, 0
DataValue, 645.70066000000008, -9.9983E-06, -0.64560382097469493, 0, 0
DataValue, 660.7006100000001, -9.99859E-06, -0.66060143848246988, 0, 0
DataValue, 676.10065000000009, -9.99857E-06, -0.67599929167678985, 0, 0
DataValue, 691.80066000000011, -9.998550000000001E-06, -0.69169704087534989, 0, 0
DataValue, 707.90066, -9.9984800000000012E-06, -0.70779465002534969, 0, 0
DataValue, 724.40066, -9.99852E-06, -0.72429217502534982, 0, 0
DataValue, 741.30066000000011, -9.9984400000000018E-06, -0.74118960622534991, 0, 0
DataValue, 758.60066000000006, -9.9985100000000016E-06, -0.75848696797534987, 0, 0
DataValue, 776.20062000000007, -9.9986500000000012E-06, -0.77608442878102979, 0, 0
DataValue, 794.30066000000011, -9.9984400000000018E-06, -0.79418183522520991, 0, 0
DataValue, 812.80062000000009, -9.99864E-06, -0.81267909423104978, 0, 0
DataValue, 831.80066000000011, -9.99888E-06, -0.8316767782260901, 0, 0
DataValue, 851.10061000000007, -9.9986300000000015E-06, -0.85097432538231488, 0, 0
DataValue, 871.00066, -9.998380000000001E-06, -0.87087140032483967, 0, 0
DataValue, 891.30066000000011, -9.9985300000000013E-06, -0.89116826397483972, 0, 0
DataValue, 912.00066, -9.9984800000000012E-06, -0.91186516932483963, 0, 0
DataValue, 933.30075000000011, -9.9985000000000009E-06, -0.93316204301124972, 0, 0
DataValue, 955.00066, -9.9984E-06, -0.95485858952519964, 0, 0
DataValue, 977.20066000000008, -9.99847E-06, -0.97705511522519983, 0, 0
DataValue, 1000.00066, -9.9986000000000011E-06, -0.99985177502519951, 0, 0
SetupTitle, TDDB_Vstress2
PrimitiveTest, I/V-t Sampling
TestParameter, Context.MainFrame, B1500A
TestParameter, Channel.UnitType, SMU, SMU
TestParameter, Channel.Unit, Port1, Port2
TestParameter, Channel.IName, Iport1, Iport2
TestParameter, Channel.VName, Vport1, Vport2
TestParameter, Channel.Mode, V, V
TestParameter, Channel.Index, Index
TestParameter, Channel.Time, Time
TestParameter, Measurement.Port.Unit, Port1, Port2
TestParameter, Measurement.Port.SeriesResistor, NONE, NONE
TestParameter, Measurement.Port.Filter, OFF, OFF
TestParameter, Measurement.Port.OutputVoltageComparison, 0, 0
TestParameter, Measurement.Sampling.Scale, PointPerDecade
TestParameter, Measurement.Sampling.Interval, Interval
TestParameter, Measurement.Sampling.Count, NoOfSamples
TestParameter, Measurement.Sampling.HoldTime, HoldTime
TestParameter, Measurement.Sampling.BaseHoldTime, 0
TestParameter, Measurement.Sampling.OutputSequence, SEQUENTIAL
TestParameter, Measurement.PostOutput.Value, SOURCE
TestParameter, Measurement.PostOutput.Retention, OFF
TestParameter, Measurement.Bias.Source, V1Stress*Polarity, V2*Polarity
TestParameter, Measurement.Bias.Compliance, I1Limit, I1Limit
TestParameter, Measurement.Monitor.Unit, SMU:=Port1, SMU:=Port2
TestParameter, Measurement.Monitor.Adc, HR ADC, HR ADC
TestParameter, Measurement.Monitor.Measurement, Compliance Side, Compliance Side
TestParameter, Measurement.Monitor.RangingMode, LIMITED, LIMITED
TestParameter, Measurement.Monitor.RangeBoundary, Port1MinRng, Port1MinRng
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, ON
TestParameter, Measurement.Adc.HighResolution.Mode, IntegMode
TestParameter, Measurement.Adc.HighResolution.Coeff, AdcFactor
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, IPort1PerArea, IPort2PerArea, Qbdval, DN
TestParameter, Function.User.Unit, A/cm2, A/cm2, C/cm2, 
TestParameter, Function.User.Definition, Iport1/L/W*1E-4, Iport2/L/W*1E-4, integ(Iport1,Time)/L/W*1E-4, dim1Size(Index)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Time
TestParameter, Output.Graph.XAxis.Scale, Log
TestParameter, Output.Graph.XAxis.Left, 1
TestParameter, Output.Graph.XAxis.Right, TotalStressTime
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Iport1
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-15*Polarity
TestParameter, Output.Graph.YAxis.Top, I1Limit*Polarity
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false
TestParameter, Output.List.Data, Time, Iport1, Vport1
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, true
TestParameter, AutoAnalysis.Line1.Type, 2
TestParameter, AutoAnalysis.Line1.Fix, False
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 1
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, Iport1
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, FailureCondition*Polarity
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 1E+308
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, False
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
TestParameter, Measurement.Sampling.StopCondition.Enabled, true
TestParameter, Measurement.Sampling.StopCondition.EnableDelay, 0
TestParameter, Measurement.Sampling.StopCondition.Name, Iport1
TestParameter, Measurement.Sampling.StopCondition.Threshold, FailureCondition
TestParameter, Measurement.Sampling.StopCondition.Event, |Val| > |Th|
TestParameter, Measurement.Sampling.StopCondition.EventCount, 1
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 10/27/2025 14:08:52
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, d0fdffbb-b213-483b-8e6e-a83904366dff
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, s
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1000.0000000000001
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Iport1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, -1.073949583205452
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.99999878395842612
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
